lon.to,lat.to,lon.from,lat.from,from,to,distance,from_population,from_pop_ratio,from_num_cars,to_population,to_pop_ratio,to_num_cars,cost
-122.3320708,47.6062095,-118.2436849,34.0522342,"Los Angeles, California","Seattle, Washington",1135.1138656,13214799,0.0773776357278829,310,3979845,0.0233034945641955,93,605.3717639124686
-93.2650108,44.977753,-118.2436849,34.0522342,"Los Angeles, California","Minneapolis, Minnesota",1925.1525046000002,13214799,0.0773776357278829,310,3654908,0.021400865790158825,86,758.1483978063002
-117.1610838,32.715738,-118.2436849,34.0522342,"Los Angeles, California","San Diego, California",120.33224580000001,13214799,0.0773776357278829,310,3338330,0.019547182116009736,78,264.5440831661838
-82.4571776,27.950575,-118.2436849,34.0522342,"Los Angeles, California","Tampa, Florida",2526.267523,13214799,0.0773776357278829,310,3194831,0.018706941311036805,75,853.9298327264945
-104.990251,39.7392358,-118.2436849,34.0522342,"Los Angeles, California","Denver, Colorado",1016.1313006,13214799,0.0773776357278829,310,2967239,0.01737430425234372,69,578.1522170135783
-90.19940419999999,38.6270025,-118.2436849,34.0522342,"Los Angeles, California","St. Louis, Missouri",1824.8939644000002,13214799,0.0773776357278829,310,2803228,0.016413957945648795,66,740.7816648360033
-76.6121893,39.2903848,-118.2436849,34.0522342,"Los Angeles, California","Baltimore, Maryland",2644.5882970000002,13214799,0.0773776357278829,310,2800053,0.016395367122327455,66,871.3834110382463
-80.8431267,35.2270869,-118.2436849,34.0522342,"Los Angeles, California","Charlotte, North Carolina",2411.9199806,13214799,0.0773776357278829,310,2636883,0.015439945188046148,62,836.6695294601237
-81.3792365,28.5383355,-118.2436849,34.0522342,"Los Angeles, California","Orlando, Florida",2509.2827968,13214799,0.0773776357278829,310,2608147,0.015271685062388813,61,851.3911293594036
-98.49362819999999,29.4241219,-118.2436849,34.0522342,"Los Angeles, California","San Antonio, Texas",1351.955124,13214799,0.0773776357278829,310,2550960,0.014936833593639991,60,651.5341357522669
-122.6750261,45.5051064,-118.2436849,34.0522342,"Los Angeles, California","Portland, Oregon",961.2312320000001,13214799,0.0773776357278829,310,2492412,0.014594012956217048,58,565.0559398610021
-79.9958864,40.44062479999999,-118.2436849,34.0522342,"Los Angeles, California","Pittsburgh, Pennsylvania",2425.4379162,13214799,0.0773776357278829,310,2317600,0.01357042271796502,54,838.7310276040935
-115.1398296,36.1699412,-118.2436849,34.0522342,"Los Angeles, California","Las Vegas, Nevada",270.3531194,13214799,0.0773776357278829,310,2266715,0.013272471837742526,53,346.6362744305874
-84.5120196,39.1031182,-118.2436849,34.0522342,"Los Angeles, California","Cincinnati, Ohio",2173.1016684,13214799,0.0773776357278829,310,2221208,0.013006011177306544,52,799.2480785744069
-94.5785667,39.0997265,-118.2436849,34.0522342,"Los Angeles, California","Kansas City, Missouri",1617.6520932,13214799,0.0773776357278829,310,2157990,0.012635845927313313,51,703.3006886868272
-82.99879419999999,39.9611755,-118.2436849,34.0522342,"Los Angeles, California","Columbus, Ohio",2241.5550924,13214799,0.0773776357278829,310,2122271,0.012426697701103875,50,810.1759611462501
-86.158068,39.768403,-118.2436849,34.0522342,"Los Angeles, California","Indianapolis, Indiana",2066.415988,13214799,0.0773776357278829,310,2074537,0.012147197115144545,49,781.8677271289499
-81.6943605,41.49932,-118.2436849,34.0522342,"Los Angeles, California","Cleveland, Ohio",2345.0007932000003,13214799,0.0773776357278829,310,2048449,0.011994442028906078,48,826.3781236174449
-86.7816016,36.1626638,-118.2436849,34.0522342,"Los Angeles, California","Nashville, Tennessee",2003.8577858,13214799,0.0773776357278829,310,1934317,0.011326156092745057,45,771.467051913197
-76.28587259999999,36.8507689,-118.2436849,34.0522342,"Los Angeles, California","Norfolk, Virginia",2707.5957714,13214799,0.0773776357278829,310,1768901,0.010357582980769348,41,880.5184485744076
-87.9064736,43.0389025,-118.2436849,34.0522342,"Los Angeles, California","Milwaukee, Wisconsin",2056.7426542000003,13214799,0.0773776357278829,310,1575179,0.009223267555428643,37,780.2698708564125
-81.65565099999999,30.3321838,-118.2436849,34.0522342,"Los Angeles, California","Jacksonville, Florida",2415.9739942,13214799,0.0773776357278829,310,1559514,0.00913154306808099,37,837.2883755322608
-97.5164276,35.4675602,-118.2436849,34.0522342,"Los Angeles, California","Oklahoma City, Oklahoma",1327.9510634,13214799,0.0773776357278829,310,1408950,0.008249934021607185,33,646.6159431127123
-78.86364019999999,35.8991678,-118.2436849,34.0522342,"Los Angeles, California","Raleigh-Durham, North Carolina",2525.7815882,13214799,0.0773776357278829,310,1390785,0.008143571090699422,33,853.8573189569761
-90.0489801,35.1495343,-118.2436849,34.0522342,"Los Angeles, California","Memphis, Tennessee",1792.6899094,13214799,0.0773776357278829,310,1346045,0.007881601504747681,32,735.102534725693
-77.4360481,37.5407246,-118.2436849,34.0522342,"Los Angeles, California","Richmond, Virginia",2616.7390132,13214799,0.0773776357278829,310,1291900,0.007564562094122803,30,867.311069886262
-90.0715323,29.95106579999999,-118.2436849,34.0522342,"Los Angeles, California","New Orleans, Louisiana",1893.4374914,13214799,0.0773776357278829,310,1270530,0.0074394326785709765,30,752.7047077852282
-85.7584557,38.2526647,-118.2436849,34.0522342,"Los Angeles, California","Louisville, Kentucky",2083.7114142,13214799,0.0773776357278829,310,1265108,0.007407684822177809,30,784.7153190888897
-111.8910474,40.7607793,-118.2436849,34.0522342,"Los Angeles, California","Salt Lake City, Utah",688.433525,13214799,0.0773776357278829,310,1232696,0.007217900329109686,29,493.57025182932716
-78.8783689,42.88644679999999,-118.2436849,34.0522342,"Los Angeles, California","Buffalo, New York",2532.8991038,13214799,0.0773776357278829,310,1127983,0.006604766192905737,26,854.9187362590758
-86.8103567,33.5185892,-118.2436849,34.0522342,"Los Angeles, California","Birmingham, Alabama",2027.7841714,13214799,0.0773776357278829,310,1090435,0.006384908481387723,26,775.4638691780634
-95.9345034,41.2565369,-118.2436849,34.0522342,"Los Angeles, California","Omaha, Nebraska",1552.2895128,13214799,0.0773776357278829,310,949442,0.005559341252239448,22,690.9865822334717
-106.650422,35.0843859,-118.2436849,34.0522342,"Los Angeles, California","Albuquerque, New Mexico",787.0173922,13214799,0.0773776357278829,310,918018,0.00537534187206628,22,520.8074538847904
-116.2023137,43.6150186,-118.2436849,34.0522342,"Los Angeles, California","Boise, Idaho",841.2432418000001,13214799,0.0773776357278829,310,749202,0.004386860476848821,18,535.0629028140644
-93.6249593,41.5868353,-118.2436849,34.0522342,"Los Angeles, California","Des Moines, Iowa",1682.0819522000002,13214799,0.0773776357278829,310,699292,0.0040946185896147715,16,715.197886248807
-117.4260465,47.6587802,-118.2436849,34.0522342,"Los Angeles, California","Spokane, Washington",1207.5019944,13214799,0.0773776357278829,310,568521,0.003328905028495077,13,621.2369410738269
-88.0398912,30.6953657,-118.2436849,34.0522342,"Los Angeles, California","Mobile, Alabama",2013.5478974,13214799,0.0773776357278829,310,429536,0.002515095397214283,10,773.0886100024275
-74.0059728,40.7127753,-87.6297982,41.8781136,"Chicago, Illinois","New York, New York",788.9313042,9458539,0.05538331572504234,222,19216182,0.11251799825912603,450,521.3188144920662
-118.2436849,34.0522342,-87.6297982,41.8781136,"Chicago, Illinois","Los Angeles, California",2015.026208,9458539,0.05538331572504234,222,13214799,0.0773776357278829,310,773.3356494349605
-87.6297982,41.8781136,-87.6297982,41.8781136,"Chicago, Illinois","Chicago, Illinois",0,9458539,0.05538331572504234,222,9458539,0.05538331572504234,222,100
-96.79698789999999,32.7766642,-87.6297982,41.8781136,"Chicago, Illinois","Dallas, Texas",967.3122524,9458539,0.05538331572504234,222,7573136,0.04434356956361699,177,566.5246582872121
-95.3698028,29.7604267,-87.6297982,41.8781136,"Chicago, Illinois","Houston, Texas",1082.1817708,9458539,0.05538331572504234,222,7066141,0.04137492248651366,165,593.4479693240211
-77.0368707,38.9071923,-87.6297982,41.8781136,"Chicago, Illinois","Washington, District of Columbia",700.2040838,9458539,0.05538331572504234,222,6280487,0.036774621791803574,147,496.9205447630546
-80.1917902,25.7616798,-87.6297982,41.8781136,"Chicago, Illinois","Miami, Florida",1377.2349188,9458539,0.05538331572504234,222,6166488,0.03610711462083995,144,656.6667375818319
-75.1652215,39.9525839,-87.6297982,41.8781136,"Chicago, Illinois","Philadelphia, Pennsylvania",757.9980122000001,9458539,0.05538331572504234,222,6102434,0.035732054275320224,143,512.9764554366266
-84.3879824,33.7489954,-87.6297982,41.8781136,"Chicago, Illinois","Atlanta, Georgia",715.1854164,9458539,0.05538331572504234,222,6020364,0.03525150345012891,141,501.1442616939696
-112.0740373,33.4483771,-87.6297982,41.8781136,"Chicago, Illinois","Phoenix, Arizona",1753.4932402000002,9458539,0.05538331572504234,222,4948203,0.02897359613578817,116,728.1209907692944
-71.0588801,42.3600825,-87.6297982,41.8781136,"Chicago, Illinois","Boston, Massachusetts",982.657104,9458539,0.05538331572504234,222,4873019,0.028533365439538824,114,570.2104299140972
-122.4194155,37.7749295,-87.6297982,41.8781136,"Chicago, Illinois","San Francisco, California",2127.4691594,9458539,0.05538331572504234,222,4731803,0.027706492461224988,111,791.8674445766327
-83.0457538,42.331427,-87.6297982,41.8781136,"Chicago, Illinois","Detroit, Michigan",281.38731920000004,9458539,0.05538331572504234,222,4319629,0.02529305812684696,101,351.6190509877978
-122.3320708,47.6062095,-87.6297982,41.8781136,"Chicago, Illinois","Seattle, Washington",2042.8574712000002,9458539,0.05538331572504234,222,3979845,0.0233034945641955,93,777.9697124650924
-93.2650108,44.977753,-87.6297982,41.8781136,"Chicago, Illinois","Minneapolis, Minnesota",408.99615900000003,9458539,0.05538331572504234,222,3654908,0.021400865790158825,86,403.35480179980675
-117.1610838,32.715738,-87.6297982,41.8781136,"Chicago, Illinois","San Diego, California",2076.4944746,9458539,0.05538331572504234,222,3338330,0.019547182116009736,78,783.5285339947411
-82.4571776,27.950575,-87.6297982,41.8781136,"Chicago, Illinois","Tampa, Florida",1170.5771636000002,9458539,0.05538331572504234,222,3194831,0.018706941311036805,75,613.2054771823856
-104.990251,39.7392358,-87.6297982,41.8781136,"Chicago, Illinois","Denver, Colorado",1001.7769606,9458539,0.05538331572504234,222,2967239,0.01737430425234372,69,574.7629051800488
-90.19940419999999,38.6270025,-87.6297982,41.8781136,"Chicago, Illinois","St. Louis, Missouri",297.7897936,9458539,0.05538331572504234,222,2803228,0.016413957945648795,66,358.8488044399665
-76.6121893,39.2903848,-87.6297982,41.8781136,"Chicago, Illinois","Baltimore, Maryland",702.0881686,9458539,0.05538331572504234,222,2800053,0.016395367122327455,66,497.45419602137804
-80.8431267,35.2270869,-87.6297982,41.8781136,"Chicago, Illinois","Charlotte, North Carolina",767.7831980000001,9458539,0.05538331572504234,222,2636883,0.015439945188046148,62,515.633515912757
-81.3792365,28.5383355,-87.6297982,41.8781136,"Chicago, Illinois","Orlando, Florida",1153.5930588,9458539,0.05538331572504234,222,2608147,0.015271685062388813,61,609.4687804272212
-98.49362819999999,29.4241219,-87.6297982,41.8781136,"Chicago, Illinois","San Antonio, Texas",1240.6337996,9458539,0.05538331572504234,222,2550960,0.014936833593639991,60,628.3394788485904
-122.6750261,45.5051064,-87.6297982,41.8781136,"Chicago, Illinois","Portland, Oregon",2125.5956384,9458539,0.05538331572504234,222,2492412,0.014594012956217048,58,791.5627365901087
-79.9958864,40.44062479999999,-87.6297982,41.8781136,"Chicago, Illinois","Pittsburgh, Pennsylvania",460.2566878,9458539,0.05538331572504234,222,2317600,0.01357042271796502,54,421.8039073022576
-115.1398296,36.1699412,-87.6297982,41.8781136,"Chicago, Illinois","Las Vegas, Nevada",1747.5744052,9458539,0.05538331572504234,222,2266715,0.013272471837742526,53,727.0599980623863
-84.5120196,39.1031182,-87.6297982,41.8781136,"Chicago, Illinois","Cincinnati, Ohio",295.1078312,9458539,0.05538331572504234,222,2221208,0.013006011177306544,52,357.68054257161134
-94.5785667,39.0997265,-87.6297982,41.8781136,"Chicago, Illinois","Kansas City, Missouri",525.0575226000001,9458539,0.05538331572504234,222,2157990,0.012635845927313313,51,443.7120052965855
-82.99879419999999,39.9611755,-87.6297982,41.8781136,"Chicago, Illinois","Columbus, Ohio",355.2413306,9458539,0.05538331572504234,222,2122271,0.012426697701103875,50,382.71770263816165
-86.158068,39.768403,-87.6297982,41.8781136,"Chicago, Illinois","Indianapolis, Indiana",181.9465414,9458539,0.05538331572504234,222,2074537,0.012147197115144545,49,302.33134165274544
-81.6943605,41.49932,-87.6297982,41.8781136,"Chicago, Illinois","Cleveland, Ohio",344.3873368,9458539,0.05538331572504234,222,2048449,0.011994442028906078,48,378.3651393044754
-86.7816016,36.1626638,-87.6297982,41.8781136,"Chicago, Illinois","Nashville, Tennessee",469.45651480000004,9458539,0.05538331572504234,222,1934317,0.011326156092745057,45,425.0041781731429
-76.28587259999999,36.8507689,-87.6297982,41.8781136,"Chicago, Illinois","Norfolk, Virginia",884.1739036,9458539,0.05538331572504234,222,1768901,0.010357582980769348,41,546.0259278450077
-87.9064736,43.0389025,-87.6297982,41.8781136,"Chicago, Illinois","Milwaukee, Wisconsin",93.13294640000001,9458539,0.05538331572504234,222,1575179,0.009223267555428643,37,244.7581187360488
-81.65565099999999,30.3321838,-87.6297982,41.8781136,"Chicago, Illinois","Jacksonville, Florida",1060.3463962,9458539,0.05538331572504234,222,1559514,0.00913154306808099,37,588.4444074252463
-97.5164276,35.4675602,-87.6297982,41.8781136,"Chicago, Illinois","Oklahoma City, Oklahoma",795.2689628,9458539,0.05538331572504234,222,1408950,0.008249934021607185,33,523.0077028022067
-78.86364019999999,35.8991678,-87.6297982,41.8781136,"Chicago, Illinois","Raleigh-Durham, North Carolina",793.5265572000001,9458539,0.05538331572504234,222,1390785,0.008143571090699422,33,522.5440513958279
-90.0489801,35.1495343,-87.6297982,41.8781136,"Chicago, Illinois","Memphis, Tennessee",532.5192938,9458539,0.05538331572504234,222,1346045,0.007881601504747681,32,446.14569346591617
-77.4360481,37.5407246,-87.6297982,41.8781136,"Chicago, Illinois","Richmond, Virginia",798.2106704,9458539,0.05538331572504234,222,1291900,0.007564562094122803,30,523.78933544864
-90.0715323,29.95106579999999,-87.6297982,41.8781136,"Chicago, Illinois","New Orleans, Louisiana",925.1595834000001,9458539,0.05538331572504234,222,1270530,0.0074394326785709765,30,556.2465410992177
-85.7584557,38.2526647,-87.6297982,41.8781136,"Chicago, Illinois","Louisville, Kentucky",296.3991004,9458539,0.05538331572504234,222,1265108,0.007407684822177809,30,358.2436787028871
-111.8910474,40.7607793,-87.6297982,41.8781136,"Chicago, Illinois","Salt Lake City, Utah",1396.8382246,9458539,0.05538331572504234,222,1232696,0.007217900329109686,29,660.6144847709521
-78.8783689,42.88644679999999,-87.6297982,41.8781136,"Chicago, Illinois","Buffalo, New York",532.2862688,9458539,0.05538331572504234,222,1127983,0.006604766192905737,26,446.069950270173
-86.8103567,33.5185892,-87.6297982,41.8781136,"Chicago, Illinois","Birmingham, Alabama",660.8091880000001,9458539,0.05538331572504234,222,1090435,0.006384908481387723,26,485.593136998054
-95.9345034,41.2565369,-87.6297982,41.8781136,"Chicago, Illinois","Omaha, Nebraska",466.488087,9458539,0.05538331572504234,222,949442,0.005559341252239448,22,423.9750292460825
-106.650422,35.0843859,-87.6297982,41.8781136,"Chicago, Illinois","Albuquerque, New Mexico",1337.883521,9458539,0.05538331572504234,222,918018,0.00537534187206628,22,648.6563516674166
-116.2023137,43.6150186,-87.6297982,41.8781136,"Chicago, Illinois","Boise, Idaho",1692.7663038,9458539,0.05538331572504234,222,749202,0.004386860476848821,18,717.148619341403
-93.6249593,41.5868353,-87.6297982,41.8781136,"Chicago, Illinois","Des Moines, Iowa",333.3984992,9458539,0.05538331572504234,222,699292,0.0040946185896147715,16,373.88804705572676
-117.4260465,47.6587802,-87.6297982,41.8781136,"Chicago, Illinois","Spokane, Washington",1764.9897616,9458539,0.05538331572504234,222,568521,0.003328905028495077,13,730.1767183576366
-88.0398912,30.6953657,-87.6297982,41.8781136,"Chicago, Illinois","Mobile, Alabama",916.2188802000001,9458539,0.05538331572504234,222,429536,0.002515095397214283,10,554.0366153131265
-74.0059728,40.7127753,-96.79698789999999,32.7766642,"Dallas, Texas","New York, New York",1556.7542718000002,7573136,0.04434356956361699,177,19216182,0.11251799825912603,450,691.8358819427899
-118.2436849,34.0522342,-96.79698789999999,32.7766642,"Dallas, Texas","Los Angeles, California",1436.0566428000002,7573136,0.04434356956361699,177,13214799,0.0773776357278829,310,668.4300701317621
